"Correlation_Id","Dispatch_Id","Agent_Id","Queue_Id","Process_Id","Thread_Id","Grid_Size","Kernel_Id","Kernel_Name","Workgroup_Size","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Counter_Name","Counter_Value","Start_Timestamp","End_Timestamp"
72,72,"Agent 1",1,43246,43246,2097152,1,"gemm",512,131072,0,128,0,112,"TCC_WRITE_SECTORS",33554432.000000,1000782149511967,1000782150611457
72,72,"Agent 1",1,43246,43246,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_DATA_STALL_CYCLES",7470196.000000,1000782149511967,1000782150611457
72,72,"Agent 1",1,43246,43246,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_ADDR_STALL_CYCLES",30561444.000000,1000782149511967,1000782150611457
73,73,"Agent 1",1,43246,43246,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_INSTS_VMEM_WR",2097152.000000,1000782150722138,1000782151813949
73,73,"Agent 1",1,43246,43246,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_VMEM_TA_CMD_FIFO_FULL",98659448.000000,1000782150722138,1000782151813949
73,73,"Agent 1",1,43246,43246,2097152,1,"gemm",512,131072,0,128,0,112,"TCC_WRITE_SECTORS",33554432.000000,1000782150722138,1000782151813949
73,73,"Agent 1",1,43246,43246,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_DATA_STALL_CYCLES",6031043.000000,1000782150722138,1000782151813949
73,73,"Agent 1",1,43246,43246,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_ADDR_STALL_CYCLES",28969312.000000,1000782150722138,1000782151813949
74,74,"Agent 1",1,43246,43246,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_INSTS_VMEM_WR",2097152.000000,1000782151932870,1000782153023840
74,74,"Agent 1",1,43246,43246,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_VMEM_TA_CMD_FIFO_FULL",99587301.000000,1000782151932870,1000782153023840
74,74,"Agent 1",1,43246,43246,2097152,1,"gemm",512,131072,0,128,0,112,"TCC_WRITE_SECTORS",33554432.000000,1000782151932870,1000782153023840
74,74,"Agent 1",1,43246,43246,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_DATA_STALL_CYCLES",5952887.000000,1000782151932870,1000782153023840
74,74,"Agent 1",1,43246,43246,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_ADDR_STALL_CYCLES",29383523.000000,1000782151932870,1000782153023840
75,75,"Agent 1",1,43246,43246,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_INSTS_VMEM_WR",2097152.000000,1000782153150721,1000782154244251
75,75,"Agent 1",1,43246,43246,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_VMEM_TA_CMD_FIFO_FULL",98943831.000000,1000782153150721,1000782154244251
