"Correlation_Id","Dispatch_Id","Agent_Id","Queue_Id","Process_Id","Thread_Id","Grid_Size","Kernel_Id","Kernel_Name","Workgroup_Size","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Counter_Name","Counter_Value","Start_Timestamp","End_Timestamp"
73,73,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_ADDR_STALL_CYCLES",29479788.000000,1000800358730174,1000800359821344
74,74,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_INSTS_VMEM_WR",2097152.000000,1000800359932505,1000800361026795
74,74,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_VMEM_TA_CMD_FIFO_FULL",100247120.000000,1000800359932505,1000800361026795
74,74,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCC_WRITE_SECTORS",33554432.000000,1000800359932505,1000800361026795
74,74,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_DATA_STALL_CYCLES",7401421.000000,1000800359932505,1000800361026795
74,74,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_ADDR_STALL_CYCLES",29885781.000000,1000800359932505,1000800361026795
75,75,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_INSTS_VMEM_WR",2097152.000000,1000800361137996,1000800362231486
75,75,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_VMEM_TA_CMD_FIFO_FULL",99714661.000000,1000800361137996,1000800362231486
75,75,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCC_WRITE_SECTORS",33554432.000000,1000800361137996,1000800362231486
75,75,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_DATA_STALL_CYCLES",7089705.000000,1000800361137996,1000800362231486
75,75,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_ADDR_STALL_CYCLES",29531873.000000,1000800361137996,1000800362231486
76,76,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_INSTS_VMEM_WR",2097152.000000,1000800362348647,1000800363444058
76,76,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_VMEM_TA_CMD_FIFO_FULL",99079732.000000,1000800362348647,1000800363444058
76,76,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCC_WRITE_SECTORS",33554432.000000,1000800362348647,1000800363444058
76,76,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_DATA_STALL_CYCLES",7017763.000000,1000800362348647,1000800363444058
76,76,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_ADDR_STALL_CYCLES",29403680.000000,1000800362348647,1000800363444058
77,77,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_INSTS_VMEM_WR",2097152.000000,1000800363562139,1000800364648509
77,77,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_VMEM_TA_CMD_FIFO_FULL",96410423.000000,1000800363562139,1000800364648509
77,77,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCC_WRITE_SECTORS",33554432.000000,1000800363562139,1000800364648509
77,77,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_DATA_STALL_CYCLES",6112341.000000,1000800363562139,1000800364648509
77,77,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_ADDR_STALL_CYCLES",28471948.000000,1000800363562139,1000800364648509
78,78,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_INSTS_VMEM_WR",2097152.000000,1000800364775110,1000800365871360
78,78,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_VMEM_TA_CMD_FIFO_FULL",100547046.000000,1000800364775110,1000800365871360
78,78,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCC_WRITE_SECTORS",33554432.000000,1000800364775110,1000800365871360
78,78,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_DATA_STALL_CYCLES",7118307.000000,1000800364775110,1000800365871360
78,78,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_ADDR_STALL_CYCLES",29895571.000000,1000800364775110,1000800365871360
79,79,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_INSTS_VMEM_WR",2097152.000000,1000800365993281,1000800367084651
79,79,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_VMEM_TA_CMD_FIFO_FULL",98196250.000000,1000800365993281,1000800367084651
79,79,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCC_WRITE_SECTORS",33554432.000000,1000800365993281,1000800367084651
79,79,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_DATA_STALL_CYCLES",6579236.000000,1000800365993281,1000800367084651
79,79,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_ADDR_STALL_CYCLES",29277365.000000,1000800365993281,1000800367084651
80,80,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_INSTS_VMEM_WR",2097152.000000,1000800367215013,1000800368303503
80,80,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_VMEM_TA_CMD_FIFO_FULL",97338752.000000,1000800367215013,1000800368303503
80,80,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCC_WRITE_SECTORS",33554432.000000,1000800367215013,1000800368303503
80,80,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_DATA_STALL_CYCLES",5967749.000000,1000800367215013,1000800368303503
80,80,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_ADDR_STALL_CYCLES",29394730.000000,1000800367215013,1000800368303503
81,81,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_INSTS_VMEM_WR",2097152.000000,1000800368420424,1000800369509354
81,81,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_VMEM_TA_CMD_FIFO_FULL",98337799.000000,1000800368420424,1000800369509354
81,81,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCC_WRITE_SECTORS",33554432.000000,1000800368420424,1000800369509354
81,81,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_DATA_STALL_CYCLES",6622718.000000,1000800368420424,1000800369509354
81,81,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_ADDR_STALL_CYCLES",30021903.000000,1000800368420424,1000800369509354
82,82,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_INSTS_VMEM_WR",2097152.000000,1000800369630875,1000800370721445
82,82,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_VMEM_TA_CMD_FIFO_FULL",98478266.000000,1000800369630875,1000800370721445
82,82,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCC_WRITE_SECTORS",33554432.000000,1000800369630875,1000800370721445
82,82,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_DATA_STALL_CYCLES",6055856.000000,1000800369630875,1000800370721445
82,82,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_ADDR_STALL_CYCLES",29260278.000000,1000800369630875,1000800370721445
83,83,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_INSTS_VMEM_WR",2097152.000000,1000800370840926,1000800371933176
83,83,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_VMEM_TA_CMD_FIFO_FULL",99116198.000000,1000800370840926,1000800371933176
83,83,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCC_WRITE_SECTORS",33554432.000000,1000800370840926,1000800371933176
83,83,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_DATA_STALL_CYCLES",6992938.000000,1000800370840926,1000800371933176
83,83,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_ADDR_STALL_CYCLES",29613285.000000,1000800370840926,1000800371933176
84,84,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_INSTS_VMEM_WR",2097152.000000,1000800372066018,1000800373158188
