"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
26,8280,"v_mfma_f32_16x16x16_f16 a[16:19], v[78:79], v[86:87], a[16:19]",100320,1784232,1372924,0,""
26,8288,"v_mfma_f32_16x16x16_f16 a[20:23], v[78:79], v[88:89], a[20:23]",100320,1779756,1368332,0,""
26,8296,"v_mfma_f32_16x16x16_f16 a[32:35], v[80:81], v[86:87], a[32:35]",100320,1809412,1397752,0,""
26,8304,"v_mfma_f32_16x16x16_f16 a[0:3], v[80:81], v[88:89], a[0:3]",100320,1853556,1450548,0,""
26,8312,"ds_read_b64 v[42:43], v46 offset:96",100320,1656132,1252132,0,""
26,8320,"ds_read_b64 v[76:77], v47 offset:96",100320,564532,160452,0,""
26,8328,"ds_read_b64 v[78:79], v48 offset:96",100320,599900,194332,0,""
26,8336,"ds_read_b64 v[80:81], v49 offset:96",100320,574832,168916,0,""
26,8344,"ds_read_b64 v[82:83], v55 offset:17504",100320,556980,152060,0,""
26,8352,"ds_read_b64 v[84:85], v58 offset:17504",100320,554976,151268,1572,""
26,8360,"ds_read_b64 v[86:87], v51 offset:17504",100320,552328,148644,0,""
26,8368,"ds_read_b64 v[88:89], v50 offset:17504",100320,549200,147920,0,""
26,8376,"s_waitcnt lgkmcnt(11)",100320,401280,401280,0,""
26,8380,"v_mfma_f32_16x16x16_f16 a[60:63], v[26:27], v[34:35], a[60:63]",100320,2071672,1670392,4460,""
26,8388,"s_waitcnt lgkmcnt(10)",100320,401280,401280,0,""
26,8392,"v_mfma_f32_16x16x16_f16 a[56:59], v[26:27], v[36:37], a[56:59]",100320,1220176,811640,0,""
26,8400,"v_mfma_f32_16x16x16_f16 a[48:51], v[28:29], v[34:35], a[48:51]",100320,2285472,1876984,0,""
26,8408,"v_mfma_f32_16x16x16_f16 a[52:55], v[28:29], v[36:37], a[52:55]",100320,1813404,1404828,0,""
26,8416,"v_mfma_f32_16x16x16_f16 a[40:43], v[30:31], v[34:35], a[40:43]",100320,2265972,1856872,384,""
26,8424,"v_mfma_f32_16x16x16_f16 a[44:47], v[30:31], v[36:37], a[44:47]",100320,1914940,1505692,0,""
26,8432,"v_mfma_f32_16x16x16_f16 a[36:39], v[32:33], v[34:35], a[36:39]",100320,1894624,1484972,0,""
26,8440,"v_mfma_f32_16x16x16_f16 a[28:31], v[32:33], v[36:37], a[28:31]",100320,2137004,1735724,0,""
26,8448,"s_waitcnt lgkmcnt(9)",100320,401280,401280,0,""
26,8452,"v_mfma_f32_16x16x16_f16 a[24:27], v[26:27], v[38:39], a[24:27]",100320,1756924,1355644,0,""
26,8460,"s_waitcnt lgkmcnt(8)",100320,401280,401280,0,""
26,8464,"v_mfma_f32_16x16x16_f16 a[4:7], v[26:27], v[40:41], a[4:7]",100320,1741204,1331280,0,""
26,8472,"v_mfma_f32_16x16x16_f16 a[8:11], v[28:29], v[38:39], a[8:11]",100320,2179100,1769564,0,""
26,8480,"v_mfma_f32_16x16x16_f16 a[12:15], v[28:29], v[40:41], a[12:15]",100320,2200304,1791268,0,""
26,8488,"v_mfma_f32_16x16x16_f16 a[16:19], v[30:31], v[38:39], a[16:19]",100320,2231304,1822664,0,""
26,8496,"v_mfma_f32_16x16x16_f16 a[20:23], v[30:31], v[40:41], a[20:23]",100320,2191872,1783536,0,""
26,8504,"v_mfma_f32_16x16x16_f16 a[32:35], v[32:33], v[38:39], a[32:35]",100320,2164504,1756420,0,""
26,8512,"v_mfma_f32_16x16x16_f16 a[0:3], v[32:33], v[40:41], a[0:3]",100320,2230124,1828844,0,""
26,8520,"s_waitcnt lgkmcnt(0)",100320,401280,401280,0,""
26,8524,"s_barrier",100320,30996952,30996952,896,""
26,8528,"s_waitcnt vmcnt(6)",100320,1542092,1542092,0,""
26,8532,"ds_write2_b64 v52, v[10:11], v[12:13] offset0:2 offset1:3",100320,5453596,3414084,0,""
26,8540,"ds_write2_b64 v52, v[2:3], v[4:5] offset1:1",100320,6252440,4187336,3768,""
26,8548,"s_waitcnt vmcnt(4)",100320,419400,419400,0,""
26,8552,"ds_write2_b64 v52, v[14:15], v[16:17] offset0:6 offset1:7",100320,5526608,3440404,0,""
26,8560,"ds_write2_b64 v52, v[6:7], v[8:9] offset0:4 offset1:5",100320,6605112,4490032,4672,""
26,8568,"s_waitcnt vmcnt(0)",100320,6329068,6329068,0,""
26,8572,"ds_write2_b64 v54, v[72:73], v[74:75] offset1:1",100320,5412780,3288528,0,""
26,8580,"ds_write2_b64 v53, v[68:69], v[70:71] offset1:1",100320,5296124,3104520,4304,""
26,8588,"ds_write2_b64 v56, v[64:65], v[66:67] offset1:1",100320,5248960,3059184,4176,""
26,8596,"ds_write2_b64 v57, v[60:61], v[62:63] offset1:1",100320,4959044,2757204,3948,""
26,8604,"v_mfma_f32_16x16x16_f16 a[60:63], v[42:43], v[82:83], a[60:63]",100320,2740296,2339016,16756,""
26,8612,"s_add_i32 s15, s15, 1",100320,401316,36,0,""
26,8616,"s_add_u32 s2, s2, 64",100320,402304,1020,0,""
26,8620,"s_addc_u32 s3, s3, 0",100320,402012,640,0,""
26,8624,"v_mfma_f32_16x16x16_f16 a[56:59], v[42:43], v[84:85], a[56:59]",100320,449604,47820,0,""
26,8632,"v_lshl_add_u64 v[24:25], v[24:25], 0, s[4:5]",100320,580272,178992,0,""
26,8640,"s_cmpk_lg_i32 s2, 0x17c0",100320,402584,408,6232,""
26,8644,"v_mfma_f32_16x16x16_f16 a[48:51], v[76:77], v[82:83], a[48:51]",100320,2945376,2543160,0,""
26,8652,"v_mfma_f32_16x16x16_f16 a[52:55], v[76:77], v[84:85], a[52:55]",100320,1969472,1567112,0,""
26,8660,"v_mfma_f32_16x16x16_f16 a[40:43], v[78:79], v[82:83], a[40:43]",100320,2813356,2410868,0,""
26,8668,"v_mfma_f32_16x16x16_f16 a[44:47], v[78:79], v[84:85], a[44:47]",100320,1971508,1568712,3072,""
26,8676,"v_mfma_f32_16x16x16_f16 a[36:39], v[80:81], v[82:83], a[36:39]",100320,1851144,1447724,0,""
26,8684,"v_mfma_f32_16x16x16_f16 a[28:31], v[80:81], v[84:85], a[28:31]",100320,1863500,1459272,0,""
26,8692,"v_mfma_f32_16x16x16_f16 a[24:27], v[42:43], v[86:87], a[24:27]",100320,1851940,1447532,0,""
26,8700,"v_mfma_f32_16x16x16_f16 a[4:7], v[42:43], v[88:89], a[4:7]",100320,1852552,1447520,3740,""
26,8708,"v_mfma_f32_16x16x16_f16 a[8:11], v[76:77], v[86:87], a[8:11]",100320,1854392,1449100,0,""
26,8716,"v_mfma_f32_16x16x16_f16 a[12:15], v[76:77], v[88:89], a[12:15]",100320,1863728,1458972,0,""
26,8724,"v_mfma_f32_16x16x16_f16 a[16:19], v[78:79], v[86:87], a[16:19]",100320,1907816,1503420,0,""
26,8732,"v_mfma_f32_16x16x16_f16 a[20:23], v[78:79], v[88:89], a[20:23]",100320,1966132,1560968,0,""
26,8740,"v_mfma_f32_16x16x16_f16 a[32:35], v[80:81], v[86:87], a[32:35]",100320,1904064,1498760,0,""
26,8748,"v_mfma_f32_16x16x16_f16 a[0:3], v[80:81], v[88:89], a[0:3]",100320,1839192,1437912,0,""
26,8756,"s_cbranch_scc0 53",100320,401312,8,0,""
26,8760,"s_waitcnt lgkmcnt(0)",100320,450248,450248,0,""
26,8764,"s_barrier",100320,11597696,11597696,128,""
26,8768,"ds_read_b64 v[36:37], v46",100320,4204168,3786308,106356,""
26,8776,"ds_read_b64 v[34:35], v47",100320,980356,561944,0,""
26,8784,"ds_read_b64 v[28:29], v48",100320,1047392,629328,0,""
26,8792,"ds_read_b64 v[26:27], v49",100320,1002092,585692,0,""
26,8800,"ds_read_b64 v[40:41], v55 offset:17408",100320,929864,514480,0,""
26,8808,"ds_read_b64 v[38:39], v58 offset:17408",100320,1170584,760148,0,""
26,8816,"ds_read_b64 v[32:33], v51 offset:17408",100320,1536344,1129636,0,""
26,8824,"ds_read_b64 v[30:31], v50 offset:17408",100320,1468008,1066728,0,""
26,8832,"s_and_saveexec_b64 s[8:9], vcc",100320,403076,1796,8,""
26,8836,"s_xor_b64 s[8:9], exec, s[8:9]",100320,402712,608,0,""
26,8840,"v_lshl_add_u64 v[42:43], v[20:21], 0, s[2:3]",100320,966016,564728,0,""
26,8848,"s_or_saveexec_b64 s[8:9], s[8:9]",100320,402412,788,112,""
26,8852,"v_mov_b32_e32 v2, 0",100320,763376,361288,0,""
26,8856,"v_mov_b32_e32 v3, 0",100320,717592,316036,0,""
26,8860,"v_mov_b32_e32 v4, 0",100320,570680,169124,0,""
26,8864,"v_mov_b32_e32 v5, 0",100320,617212,215800,116,""
26,8868,"v_mov_b32_e32 v10, 0",100320,635980,234636,0,""
26,8872,"v_mov_b32_e32 v11, 0",100320,530376,128956,0,""
26,8876,"v_mov_b32_e32 v12, 0",100320,762820,361424,0,""
26,8880,"v_mov_b32_e32 v13, 0",100320,593496,192012,0,""
26,8884,"v_mov_b32_e32 v6, 0",100320,636004,234536,0,""
26,8888,"v_mov_b32_e32 v7, 0",100320,610292,208952,0,""
26,8892,"v_mov_b32_e32 v8, 0",100320,621472,220136,0,""
26,8896,"v_mov_b32_e32 v9, 0",100320,478852,77496,0,""
26,8900,"v_mov_b32_e32 v14, 0",100320,516228,114828,0,""
26,8904,"v_mov_b32_e32 v15, 0",100320,525952,124604,0,""
26,8908,"v_mov_b32_e32 v16, 0",100320,433184,31736,0,""
26,8912,"v_mov_b32_e32 v17, 0",100320,494944,93664,0,""
26,8916,"s_xor_b64 exec, exec, s[8:9]",100320,403264,348,0,""
26,8920,"s_cbranch_execz 65268",100320,403084,148,399644,""
26,8924,"global_load_dwordx4 v[2:5], v[24:25], off",98040,10452984,10001860,1567420,""
26,8932,"global_load_dwordx4 v[10:13], v[24:25], off offset:16",98040,1718680,1262880,0,""
26,8940,"global_load_dwordx4 v[6:9], v[24:25], off offset:32",98040,1097384,633956,0,""
26,8948,"global_load_dwordx4 v[14:17], v[24:25], off offset:48",98040,1158456,738388,0,""
26,8956,"v_lshl_or_b32 v18, s15, 6, v20",98040,476816,67188,100860,""
26,8964,"v_mov_b64_e32 v[42:43], v[18:19]",98040,464528,71300,0,""
26,8968,"s_branch 65256",98040,480616,2392,0,""
26,8972,"s_waitcnt lgkmcnt(0)",1056,21096,21096,0,""
26,8976,"s_barrier",1056,86332,86332,0,""
26,8980,"ds_read2_b64 v[2:5], v46 offset1:4",1056,7372,2920,0,""
26,8988,"ds_read2_b64 v[14:17], v47 offset1:4",1056,8916,4492,4,""
26,8996,"ds_read2_b64 v[18:21], v48 offset1:4",1056,8828,4404,0,""
26,9004,"ds_read2_b64 v[22:25], v49 offset1:4",1056,8596,4372,0,""
26,9012,"v_add_u32_e32 v34, 0x4000, v55",1056,5244,1020,0,""
26,9020,"v_add_u32_e32 v35, 0x4000, v58",1056,5164,940,0,""
26,9028,"v_add_u32_e32 v36, 0x4000, v51",1056,5088,864,0,""
26,9036,"v_add_u32_e32 v37, 0x4000, v50",1056,5880,1516,0,""
26,9044,"ds_read2_b64 v[6:9], v34 offset0:128 offset1:132",1056,11284,6964,8308,""
26,9052,"ds_read2_b64 v[10:13], v35 offset0:128 offset1:132",1056,20668,16348,0,""
26,9060,"ds_read2_b64 v[26:29], v36 offset0:128 offset1:132",1056,30216,25892,0,""
26,9068,"ds_read2_b64 v[30:33], v37 offset0:128 offset1:132",1056,28124,23800,0,""
26,9076,"s_waitcnt lgkmcnt(3)",1056,68564,68564,0,""
26,9080,"v_mfma_f32_16x16x16_f16 a[60:63], v[2:3], v[6:7], a[60:63]",1056,6308,2068,0,""
26,9088,"v_lshlrev_b32_e32 v1, 1, v1",1056,4772,548,0,""
26,9092,"s_movk_i32 s2, 0x104",1056,4240,0,0,""
26,9096,"s_waitcnt lgkmcnt(2)",1056,12684,12684,0,""
26,9100,"v_mfma_f32_16x16x16_f16 a[56:59], v[2:3], v[10:11], a[56:59]",1056,4764,520,0,""
26,9108,"v_mfma_f32_16x16x16_f16 a[48:51], v[14:15], v[6:7], a[48:51]",1056,17356,13108,0,""
26,9116,"v_mfma_f32_16x16x16_f16 a[40:43], v[18:19], v[6:7], a[40:43]",1056,17188,12944,0,""
26,9124,"v_mfma_f32_16x16x16_f16 a[36:39], v[22:23], v[6:7], a[36:39]",1056,17028,12804,0,""
26,9132,"s_waitcnt lgkmcnt(1)",1056,4224,4224,0,""
26,9136,"v_mfma_f32_16x16x16_f16 a[24:27], v[2:3], v[26:27], a[24:27]",1056,12756,8532,0,""
26,9144,"s_waitcnt lgkmcnt(0)",1056,4224,4224,0,""
26,9148,"v_mfma_f32_16x16x16_f16 a[4:7], v[2:3], v[30:31], a[4:7]",1056,12708,8460,0,""
26,9156,"v_mfma_f32_16x16x16_f16 a[52:55], v[14:15], v[10:11], a[52:55]",1056,16940,12680,0,""
26,9164,"v_mfma_f32_16x16x16_f16 a[44:47], v[18:19], v[10:11], a[44:47]",1056,16900,12636,0,""
26,9172,"v_mfma_f32_16x16x16_f16 a[28:31], v[22:23], v[10:11], a[28:31]",1056,16884,12632,0,""
26,9180,"v_mfma_f32_16x16x16_f16 a[8:11], v[14:15], v[26:27], a[8:11]",1056,16888,12644,0,""
26,9188,"v_mfma_f32_16x16x16_f16 a[12:15], v[14:15], v[30:31], a[12:15]",1056,16900,12652,0,""
26,9196,"v_mfma_f32_16x16x16_f16 a[16:19], v[18:19], v[26:27], a[16:19]",1056,16880,12648,0,""
26,9204,"v_mfma_f32_16x16x16_f16 a[20:23], v[18:19], v[30:31], a[20:23]",1056,16892,12664,0,""
26,9212,"v_mfma_f32_16x16x16_f16 a[32:35], v[22:23], v[26:27], a[32:35]",1056,16892,12668,0,""
26,9220,"v_mfma_f32_16x16x16_f16 a[0:3], v[22:23], v[30:31], a[0:3]",1056,16900,12672,0,""
26,9228,"v_mfma_f32_16x16x16_f16 a[60:63], v[4:5], v[8:9], a[60:63]",1056,16892,12668,0,""
26,9236,"v_mfma_f32_16x16x16_f16 a[56:59], v[4:5], v[12:13], a[56:59]",1056,16912,12672,0,""
26,9244,"v_mfma_f32_16x16x16_f16 a[48:51], v[16:17], v[8:9], a[48:51]",1056,16904,12656,0,""
26,9252,"v_mfma_f32_16x16x16_f16 a[40:43], v[20:21], v[8:9], a[40:43]",1056,16912,12648,0,""
26,9260,"v_mfma_f32_16x16x16_f16 a[36:39], v[24:25], v[8:9], a[36:39]",1056,16884,12632,0,""
26,9268,"v_mfma_f32_16x16x16_f16 a[24:27], v[4:5], v[28:29], a[24:27]",1056,16908,12644,0,""
26,9276,"v_mfma_f32_16x16x16_f16 a[4:7], v[4:5], v[32:33], a[4:7]",1056,16864,12632,0,""
26,9284,"ds_read2_b64 v[2:5], v46 offset0:8 offset1:12",1056,5324,1100,0,""
26,9292,"ds_read2_b64 v[6:9], v34 offset0:136 offset1:140",1056,5264,1040,0,""
26,9300,"v_mfma_f32_16x16x16_f16 a[52:55], v[16:17], v[12:13], a[52:55]",1056,8292,4052,0,""
26,9308,"v_mfma_f32_16x16x16_f16 a[44:47], v[20:21], v[12:13], a[44:47]",1056,16884,12652,4,""
26,9316,"v_mfma_f32_16x16x16_f16 a[28:31], v[24:25], v[12:13], a[28:31]",1056,16936,12664,0,""
26,9324,"v_mfma_f32_16x16x16_f16 a[8:11], v[16:17], v[28:29], a[8:11]",1056,16860,12624,0,""
26,9332,"v_mfma_f32_16x16x16_f16 a[12:15], v[16:17], v[32:33], a[12:15]",1056,16888,12660,0,""
26,9340,"v_mfma_f32_16x16x16_f16 a[16:19], v[20:21], v[28:29], a[16:19]",1056,16896,12668,0,""
26,9348,"v_mfma_f32_16x16x16_f16 a[20:23], v[20:21], v[32:33], a[20:23]",1056,16892,12668,0,""
26,9356,"ds_read2_b64 v[10:13], v47 offset0:8 offset1:12",1056,4872,648,0,""
26,9364,"ds_read2_b64 v[14:17], v48 offset0:8 offset1:12",1056,4716,492,0,""
26,9372,"ds_read2_b64 v[18:21], v49 offset0:8 offset1:12",1056,5028,804,0,""
26,9380,"v_mfma_f32_16x16x16_f16 a[32:35], v[24:25], v[28:29], a[32:35]",1056,5280,1056,0,""
26,9388,"v_mfma_f32_16x16x16_f16 a[0:3], v[24:25], v[32:33], a[0:3]",1056,16896,12672,0,""
26,9396,"ds_read2_b64 v[22:25], v35 offset0:136 offset1:140",1056,6648,2424,0,""
26,9404,"ds_read2_b64 v[26:29], v36 offset0:136 offset1:140",1056,7528,3304,0,""
26,9412,"ds_read2_b64 v[30:33], v37 offset0:136 offset1:140",1056,8972,4748,0,""
26,9420,"s_waitcnt lgkmcnt(6)",1056,4224,4224,0,""
26,9424,"v_mfma_f32_16x16x16_f16 a[60:63], v[2:3], v[6:7], a[60:63]",1056,12664,8440,0,""
26,9432,"s_waitcnt lgkmcnt(2)",1056,83840,83840,0,""
26,9436,"v_mfma_f32_16x16x16_f16 a[56:59], v[2:3], v[22:23], a[56:59]",1056,10760,6524,0,""
26,9444,"v_mfma_f32_16x16x16_f16 a[60:63], v[4:5], v[8:9], a[60:63]",1056,16952,12704,0,""
26,9452,"v_mfma_f32_16x16x16_f16 a[48:51], v[10:11], v[6:7], a[48:51]",1056,16888,12648,0,""
26,9460,"v_mfma_f32_16x16x16_f16 a[56:59], v[4:5], v[24:25], a[56:59]",1056,16912,12680,0,""
26,9468,"s_nop 5",1056,25336,25336,0,""
26,9472,"v_accvgpr_read_b32 v34, a63",1056,4232,4,0,""
26,9480,"v_accvgpr_read_b32 v35, a62",1056,7608,3384,0,""
26,9488,"v_cvt_pk_f16_f32 v34, v35, v34",1056,4324,96,0,""
26,9496,"v_mfma_f32_16x16x16_f16 a[48:51], v[12:13], v[8:9], a[48:51]",1056,7776,3552,0,""
26,9504,"v_accvgpr_read_b32 v35, a61",1056,4224,0,0,""
26,9512,"v_accvgpr_read_b32 v36, a60",1056,4260,36,0,""
26,9520,"v_cvt_pk_f16_f32 v35, v36, v35",1056,4228,4,0,""
26,9528,"v_mfma_f32_16x16x16_f16 a[40:43], v[14:15], v[6:7], a[40:43]",1056,4224,0,0,""
26,9536,"v_accvgpr_read_b32 v36, a59",1056,4224,0,4,""
26,9544,"v_accvgpr_read_b32 v37, a58",1056,4224,0,0,""
26,9552,"v_cvt_pk_f16_f32 v36, v37, v36",1056,4236,4,0,""
26,9560,"v_accvgpr_read_b32 v37, a57",1056,7800,3576,0,""
26,9568,"v_accvgpr_read_b32 v38, a56",1056,4224,0,0,""
26,9576,"v_cvt_pk_f16_f32 v37, v38, v37",1056,4236,8,0,""
26,9584,"v_accvgpr_read_b32 v38, a51",1056,7808,3584,0,""
26,9592,"v_accvgpr_read_b32 v39, a50",1056,4232,4,0,""
26,9600,"v_mfma_f32_16x16x16_f16 a[50:53], v[10:11], v[22:23], a[52:55]",1056,7812,3588,0,""
26,9608,"v_cvt_pk_f16_f32 v38, v39, v38",1056,4224,0,0,""
26,9616,"v_accvgpr_read_b32 v39, a49",1056,4224,0,0,""
26,9624,"v_accvgpr_read_b32 v40, a48",1056,4224,0,0,""
26,9632,"v_mfma_f32_16x16x16_f16 a[48:51], v[12:13], v[24:25], a[50:53]",1056,4224,0,0,""
26,9640,"v_cvt_pk_f16_f32 v39, v40, v39",1056,4228,0,0,""
26,9648,"v_mfma_f32_16x16x16_f16 a[40:43], v[16:17], v[8:9], a[40:43]",1056,12668,8444,0,""
26,9656,"s_waitcnt lgkmcnt(1)",1056,4224,4224,0,""
26,9660,"v_mfma_f32_16x16x16_f16 a[24:27], v[2:3], v[26:27], a[24:27]",1056,12676,8448,0,""
26,9668,"s_nop 3",1056,16892,16892,0,""
26,9672,"v_accvgpr_read_b32 v40, a51",1056,4224,0,0,""
26,9680,"v_accvgpr_read_b32 v41, a50",1056,4224,0,0,""
26,9688,"v_cvt_pk_f16_f32 v40, v41, v40",1056,4224,0,0,""
26,9696,"s_waitcnt lgkmcnt(0)",1056,4224,4224,0,""
26,9700,"v_mfma_f32_16x16x16_f16 a[4:7], v[2:3], v[30:31], a[4:7]",1056,14928,10704,0,""
26,9708,"v_accvgpr_read_b32 v41, a49",1056,4224,0,0,""
26,9716,"v_accvgpr_read_b32 v42, a48",1056,4224,0,0,""
26,9724,"v_cvt_pk_f16_f32 v41, v42, v41",1056,4224,0,12,""
26,9732,"v_accvgpr_read_b32 v42, a43",1056,7720,3496,0,""
26,9740,"v_accvgpr_read_b32 v43, a42",1056,4224,0,0,""
26,9748,"v_mfma_f32_16x16x16_f16 a[42:45], v[14:15], v[22:23], a[44:47]",1056,7720,3496,0,""
26,9756,"v_cvt_pk_f16_f32 v42, v43, v42",1056,4224,0,732,""
26,9764,"v_accvgpr_read_b32 v43, a41",1056,4224,0,0,""
26,9772,"v_accvgpr_read_b32 v46, a40",1056,4272,48,0,""
26,9780,"v_mfma_f32_16x16x16_f16 a[36:39], v[18:19], v[6:7], a[36:39]",1056,4324,96,0,""
26,9788,"v_cvt_pk_f16_f32 v43, v46, v43",1056,4228,0,4172,""
26,9796,"v_mfma_f32_16x16x16_f16 a[24:27], v[4:5], v[28:29], a[24:27]",1056,8496,4268,0,""
26,9804,"v_mfma_f32_16x16x16_f16 a[4:7], v[4:5], v[32:33], a[4:7]",1056,16896,12668,0,""
26,9812,"v_mfma_f32_16x16x16_f16 a[28:31], v[18:19], v[22:23], a[28:31]",1056,16904,12668,0,""
26,9820,"s_nop 5",1056,25332,25332,0,""
26,9824,"v_accvgpr_read_b32 v2, a25",1056,4228,4,0,""
26,9832,"v_accvgpr_read_b32 v3, a24",1056,7360,3136,0,""
26,9840,"v_cvt_pk_f16_f32 v2, v3, v2",1056,4224,0,0,""
26,9848,"v_mfma_f32_16x16x16_f16 a[40:43], v[16:17], v[24:25], a[42:45]",1056,7360,3136,0,""
26,9856,"v_accvgpr_read_b32 v3, a7",1056,4224,0,4,""
26,9864,"v_accvgpr_read_b32 v4, a6",1056,4224,0,0,""
26,9872,"v_cvt_pk_f16_f32 v3, v4, v3",1056,4224,0,0,""
26,9880,"v_mfma_f32_16x16x16_f16 a[36:39], v[20:21], v[8:9], a[36:39]",1056,4224,0,0,""
26,9888,"v_accvgpr_read_b32 v4, a5",1056,4224,0,16,""
26,9896,"v_accvgpr_read_b32 v5, a4",1056,4224,0,0,""
26,9904,"v_cvt_pk_f16_f32 v4, v5, v4",1056,4232,8,0,""
26,9912,"v_mfma_f32_16x16x16_f16 a[6:9], v[10:11], v[26:27], a[8:11]",1056,4240,16,0,""
26,9920,"v_accvgpr_read_b32 v6, a41",1056,4224,0,4,""
26,9928,"v_accvgpr_read_b32 v7, a40",1056,4224,0,0,""
26,9936,"v_cvt_pk_f16_f32 v6, v7, v6",1056,4224,0,0,""
26,9944,"v_mfma_f32_16x16x16_f16 a[28:31], v[20:21], v[24:25], a[28:31]",1056,4224,0,0,""
26,9952,"v_accvgpr_read_b32 v7, a39",1056,4224,0,4,""
26,9960,"v_accvgpr_read_b32 v8, a38",1056,4224,0,0,""
26,9968,"v_cvt_pk_f16_f32 v7, v8, v7",1056,4228,4,0,""
26,9976,"v_accvgpr_read_b32 v8, a37",1056,7160,2936,0,""
26,9984,"v_accvgpr_read_b32 v9, a36",1056,4224,0,8,""
26,9992,"v_mfma_f32_16x16x16_f16 a[4:7], v[12:13], v[28:29], a[6:9]",1056,7160,2936,0,""
26,10000,"v_cvt_pk_f16_f32 v8, v9, v8",1056,4224,0,0,""
26,10008,"v_accvgpr_read_b32 v24, a26",1056,4224,0,0,""
26,10016,"v_accvgpr_read_b32 v9, a31",1056,4224,0,0,""
26,10024,"v_accvgpr_read_b32 v22, a30",1056,6984,2760,0,""
26,10032,"v_cvt_pk_f16_f32 v9, v22, v9",1056,4224,0,0,""
26,10040,"v_accvgpr_read_b32 v22, a29",1056,4268,44,0,""
26,10048,"v_accvgpr_read_b32 v23, a28",1056,6836,2612,0,""
26,10056,"v_cvt_pk_f16_f32 v22, v23, v22",1056,4292,68,0,""
26,10064,"v_accvgpr_read_b32 v23, a27",1056,4296,72,0,""
26,10072,"v_cvt_pk_f16_f32 v23, v24, v23",1056,5920,1696,0,""
26,10080,"v_accvgpr_read_b32 v5, a7",1056,4296,72,4,""
26,10088,"v_accvgpr_read_b32 v24, a6",1056,4296,72,0,""
26,10096,"v_mfma_f32_16x16x16_f16 a[6:9], v[10:11], v[30:31], a[12:15]",1056,4440,216,0,""
26,10104,"v_accvgpr_read_b32 v10, a5",1056,4224,0,0,""
26,10112,"v_accvgpr_read_b32 v11, a4",1056,4224,0,12,""
26,10120,"v_cvt_pk_f16_f32 v10, v11, v10",1056,4232,8,0,""
26,10128,"v_mfma_f32_16x16x16_f16 a[4:7], v[12:13], v[32:33], a[6:9]",1056,4240,16,0,""
26,10136,"v_cvt_pk_f16_f32 v5, v24, v5",1056,4224,0,0,""
26,10144,"v_accvgpr_read_b32 v46, a43",1056,4224,0,8,""
26,10152,"v_accvgpr_read_b32 v47, a42",1056,4228,4,0,""
26,10160,"v_mfma_f32_16x16x16_f16 a[0:3], v[18:19], v[30:31], a[0:3]",1056,4232,8,0,""
26,10168,"v_cvt_pk_f16_f32 v46, v47, v46",1056,4228,0,0,""
26,10176,"v_mfma_f32_16x16x16_f16 a[0:3], v[20:21], v[32:33], a[0:3]",1056,12664,8436,8,""
26,10184,"s_nop 1",1056,8444,8444,0,""
26,10188,"v_accvgpr_read_b32 v11, a7",1056,4224,0,0,""
26,10196,"v_accvgpr_read_b32 v12, a6",1056,6868,2644,0,""
26,10204,"v_cvt_pk_f16_f32 v11, v12, v11",1056,4224,0,0,""
26,10212,"v_mfma_f32_16x16x16_f16 a[6:9], v[14:15], v[26:27], a[16:19]",1056,6868,2644,0,""
26,10220,"v_accvgpr_read_b32 v12, a5",1056,4224,0,0,""
26,10228,"v_accvgpr_read_b32 v13, a4",1056,4224,0,0,""
26,10236,"v_cvt_pk_f16_f32 v12, v13, v12",1056,4228,4,1592,""
26,10244,"v_mfma_f32_16x16x16_f16 a[4:7], v[16:17], v[28:29], a[6:9]",1056,4232,8,0,""
26,10252,"s_nop 7",1056,33792,33792,0,""
26,10256,"v_accvgpr_read_b32 v13, a7",1056,4236,12,0,""
26,10264,"v_accvgpr_read_b32 v24, a6",1056,4228,4,0,""
26,10272,"v_mfma_f32_16x16x16_f16 a[6:9], v[14:15], v[30:31], a[20:23]",1056,6876,2652,0,""
26,10280,"v_accvgpr_read_b32 v14, a5",1056,4224,0,0,""
26,10288,"v_accvgpr_read_b32 v15, a4",1056,4224,0,0,""
26,10296,"v_cvt_pk_f16_f32 v14, v15, v14",1056,4224,0,0,""
26,10304,"v_mfma_f32_16x16x16_f16 a[4:7], v[16:17], v[32:33], a[6:9]",1056,4224,0,4,""
26,10312,"v_cvt_pk_f16_f32 v13, v24, v13",1056,4224,0,0,""
26,10320,"s_nop 6",1056,29568,29568,0,""
26,10324,"v_accvgpr_read_b32 v15, a7",1056,4244,20,0,""
26,10332,"v_accvgpr_read_b32 v16, a6",1056,4248,24,0,""
26,10340,"v_mfma_f32_16x16x16_f16 a[6:9], v[18:19], v[26:27], a[32:35]",1056,6820,2596,0,""
26,10348,"v_cvt_pk_f16_f32 v15, v16, v15",1056,4236,12,0,""
26,10356,"v_accvgpr_read_b32 v16, a5",1056,4236,0,0,""
26,10364,"v_accvgpr_read_b32 v17, a4",1056,4320,96,1732,""
26,10372,"v_mfma_f32_16x16x16_f16 a[4:7], v[20:21], v[28:29], a[6:9]",1056,4416,192,0,""
26,10380,"v_accvgpr_read_b32 v20, a2",1056,4224,0,0,""
26,10388,"v_accvgpr_read_b32 v21, a0",1056,4256,28,0,""
26,10396,"v_cvt_pk_f16_f32 v16, v17, v16",1056,6792,2548,4144,""
